station_id,name,day_date,temperature_avg,zscore
IN009012800,"BANGALORE HINDUSTAN, IN",2020-06-01,77,1.141083465904675
IN009012800,"BANGALORE HINDUSTAN, IN",2023-04-27,81,1.3057169110019162
IN009010500,"ANEKAL, IN",1948-01-05,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1949-06-14,33,1.2716062217351818
IN009012800,"BANGALORE HINDUSTAN, IN",1969-07-04,21.1,-1.1596689293292726
IN009010500,"ANEKAL, IN",1964-02-24,20.5,-1.6146206536776966
IN009012800,"BANGALORE HINDUSTAN, IN",2021-08-19,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1967-07-27,34.2,1.5486840017748187
IN009012800,"BANGALORE HINDUSTAN, IN",1944-06-22,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1902-03-01,20.7,-1.5684410236710906
IN009012800,"BANGALORE HINDUSTAN, IN",1950-11-07,20.9,-1.167900601584135
IN009010500,"ANEKAL, IN",1924-11-19,22.2,-1.2220937986215452
IN009010500,"ANEKAL, IN",1917-11-27,34.7,1.6641330767913338
IN009010500,"ANEKAL, IN",1967-09-08,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1959-05-10,33.6,1.4101451117550003
IN009011801,"ATTIBELE, IN",1964-07-01,20.8,-1.53833878193553
IN009012800,"BANGALORE HINDUSTAN, IN",1968-03-09,24.1,-1.0361938455063417
IN009010500,"ANEKAL, IN",1959-04-13,33.9,1.4794145567649086
IN009010500,"ANEKAL, IN",1912-11-29,33.2,1.3177858517417884
IN009010500,"ANEKAL, IN",1910-01-25,33.8,1.4563247417616054
IN009012800,"BANGALORE HINDUSTAN, IN",2018-10-20,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1903-03-26,21.1,-1.476081763657878
IN009012800,"BANGALORE HINDUSTAN, IN",1964-05-08,23.1,-1.077352206780652
IN009012800,"BANGALORE HINDUSTAN, IN",2024-05-02,87,1.5526670786477783
IN009010500,"ANEKAL, IN",1903-09-25,22.8,-1.0835549086017269
IN009010500,"ANEKAL, IN",1944-03-12,33.5,1.387055296751697
IN009011400,"VARTUR, IN",1960-10-31,22.1,-1.2325322292980143
IN009010500,"ANEKAL, IN",1911-04-24,20.4,-1.637710468681
IN009010500,"ANEKAL, IN",1926-05-26,34.9,1.710312706797939
IN009012800,"BANGALORE HINDUSTAN, IN",2020-08-26,77,1.141083465904675
IN009010500,"ANEKAL, IN",1961-01-01,33.4,1.3639654817483935
IN009010500,"ANEKAL, IN",1937-05-22,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1960-07-28,33,1.2716062217351818
IN009012800,"BANGALORE HINDUSTAN, IN",2022-06-10,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1937-11-07,31.9,1.017618256698848
IN009010500,"ANEKAL, IN",1964-10-05,33.5,1.387055296751697
IN009011400,"VARTUR, IN",1958-07-09,21.9,-1.2781220525110772
IN009012800,"BANGALORE HINDUSTAN, IN",2014-10-26,81,1.3057169110019162
IN009010500,"ANEKAL, IN",1925-02-15,32.9,1.2485164067318784
IN009011801,"ATTIBELE, IN",1958-01-28,32.4,1.1383218210134
IN009010500,"ANEKAL, IN",1959-09-18,22.9,-1.0604650935984243
IN009010500,"ANEKAL, IN",1934-02-25,20.8,-1.5453512086677874
IN009010500,"ANEKAL, IN",1913-03-09,22.5,-1.152824353611636
IN009010500,"ANEKAL, IN",1964-10-17,22,-1.2682734286281512
IN009012800,"BANGALORE HINDUSTAN, IN",2024-05-17,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1964-09-27,35,1.7334025218012423
IN009011400,"VARTUR, IN",1963-03-17,20.6,-1.5744559033959813
IN009011400,"VARTUR, IN",1956-10-10,20.4,-1.6200457266090442
IN009010500,"ANEKAL, IN",1963-02-16,33.7,1.4332349267583036
IN009011400,"VARTUR, IN",1954-05-09,22.2,-1.2097373176914836
IN009012800,"BANGALORE HINDUSTAN, IN",2014-02-23,80,1.264558549727606
IN009010500,"ANEKAL, IN",1970-12-10,32.7,1.2023367767252733
IN009012800,"BANGALORE HINDUSTAN, IN",2015-08-11,83,1.3880336335505368
IN009012800,"BANGALORE HINDUSTAN, IN",1950-11-06,21.8,-1.1308580764372556
IN009010500,"ANEKAL, IN",1967-10-05,22.8,-1.0835549086017269
IN009010500,"ANEKAL, IN",1964-12-23,23,-1.037375278595121
IN009011801,"ATTIBELE, IN",1964-12-17,31.9,1.022948519162153
IN009012800,"BANGALORE HINDUSTAN, IN",2020-03-14,77,1.141083465904675
IN009010500,"ANEKAL, IN",1928-06-13,20.4,-1.637710468681
IN009010500,"ANEKAL, IN",1916-09-24,22,-1.2682734286281512
IN009012800,"BANGALORE HINDUSTAN, IN",1957-10-07,24,-1.0403096816337727
IN009010500,"ANEKAL, IN",1946-12-09,20.5,-1.6146206536776966
IN009010500,"ANEKAL, IN",1912-04-27,22.3,-1.199003983618242
IN009012800,"BANGALORE HINDUSTAN, IN",1955-12-31,21.8,-1.1308580764372556
IN009010500,"ANEKAL, IN",1961-03-10,21.8,-1.3144530586347571
IN009011400,"VARTUR, IN",1962-04-15,33.7,1.4116775170595974
IN009012800,"BANGALORE HINDUSTAN, IN",2015-11-11,76,1.0999251046303646
IN009012800,"BANGALORE HINDUSTAN, IN",1965-04-05,23.2,-1.073236370653221
IN009012800,"BANGALORE HINDUSTAN, IN",1964-02-16,24.7,-1.0114988287417555
IN009010500,"ANEKAL, IN",1923-12-06,23,-1.037375278595121
IN009012800,"BANGALORE HINDUSTAN, IN",2019-09-05,74,1.0176083820817439
IN009011801,"ATTIBELE, IN",1964-04-29,22.8,-1.076845574530542
IN009010500,"ANEKAL, IN",1938-12-18,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1931-08-01,21.2,-1.4529919486545755
IN009011801,"ATTIBELE, IN",1958-06-17,22.8,-1.076845574530542
IN009011801,"ATTIBELE, IN",1961-09-03,22,-1.2614428574925374
IN009010500,"ANEKAL, IN",1932-01-06,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",1967-12-07,21.1,-1.1596689293292726
IN009011801,"ATTIBELE, IN",1960-03-22,20.9,-1.5152641215652811
IN009010500,"ANEKAL, IN",1962-04-12,22.1,-1.2451836136248478
IN009010500,"ANEKAL, IN",1942-02-26,20.1,-1.7069799136909083
IN009012800,"BANGALORE HINDUSTAN, IN",1952-06-08,23.6,-1.0567730261434969
IN009010500,"ANEKAL, IN",1936-03-24,22.8,-1.0835549086017269
IN009012800,"BANGALORE HINDUSTAN, IN",1943-03-28,85,1.4703503560991575
IN009010500,"ANEKAL, IN",1905-04-10,21.6,-1.3606326886413629
IN009011400,"VARTUR, IN",1962-11-19,32.5,1.1381385777812232
IN009010500,"ANEKAL, IN",1951-05-01,32.3,1.10997751671206
IN009012800,"BANGALORE HINDUSTAN, IN",1949-03-18,20.4,-1.18847978222129
IN009010500,"ANEKAL, IN",1913-04-01,20.8,-1.5453512086677874
IN009012800,"BANGALORE HINDUSTAN, IN",1960-12-18,20.9,-1.167900601584135
IN009012800,"BANGALORE HINDUSTAN, IN",1968-08-14,23.9,-1.0444255177612038
IN009012800,"BANGALORE HINDUSTAN, IN",1961-03-16,75,1.0587667433560541
IN009011400,"VARTUR, IN",1955-05-23,32.7,1.1837284009942861
IN009011400,"VARTUR, IN",1960-10-28,32.3,1.0925487545681603
IN009010500,"ANEKAL, IN",1912-06-04,32,1.0407080717021515
IN009010500,"ANEKAL, IN",1926-10-20,21.4,-1.4068123186479697
IN009011400,"VARTUR, IN",1957-06-19,20.7,-1.5516609917894506
IN009012800,"BANGALORE HINDUSTAN, IN",1959-05-23,24.6,-1.0156146648691864
IN009011400,"VARTUR, IN",1958-09-05,33,1.2521131358138788
IN009010500,"ANEKAL, IN",1939-05-05,32.2,1.0868877017087581
IN009012800,"BANGALORE HINDUSTAN, IN",2022-10-14,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1965-06-06,32.6,1.17924696172197
IN009010500,"ANEKAL, IN",1955-04-26,20.9,-1.5222613936644849
IN009012800,"BANGALORE HINDUSTAN, IN",2016-06-14,74,1.0176083820817439
IN009012800,"BANGALORE HINDUSTAN, IN",1949-03-21,22.4,-1.1061630596726693
IN009012800,"BANGALORE HINDUSTAN, IN",2022-05-21,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1919-04-08,34.6,1.6410432617880306
IN009012800,"BANGALORE HINDUSTAN, IN",2019-03-10,81,1.3057169110019162
IN009011400,"VARTUR, IN",1958-02-19,22.3,-1.1869424060849523
IN009010500,"ANEKAL, IN",1932-02-12,22.2,-1.2220937986215452
IN009012800,"BANGALORE HINDUSTAN, IN",1951-09-13,21.2,-1.1555530932018416
IN009012800,"BANGALORE HINDUSTAN, IN",2022-07-20,77,1.141083465904675
IN009012800,"BANGALORE HINDUSTAN, IN",2018-05-31,79,1.2234001884532955
IN009011400,"VARTUR, IN",1952-06-26,22.9,-1.050172936445766
IN009012800,"BANGALORE HINDUSTAN, IN",1945-10-25,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1929-05-31,21.8,-1.3144530586347571
IN009010500,"ANEKAL, IN",1964-05-03,34.1,1.5255941867715155
IN009010500,"ANEKAL, IN",1961-04-06,33.4,1.3639654817483935
IN009010500,"ANEKAL, IN",1925-06-13,21.9,-1.2913632436314546
IN009010500,"ANEKAL, IN",1901-12-17,33.1,1.2946960367384852
IN009010500,"ANEKAL, IN",1931-01-05,34.4,1.5948636317814238
IN009012800,"BANGALORE HINDUSTAN, IN",2019-03-19,80,1.264558549727606
IN009012800,"BANGALORE HINDUSTAN, IN",1945-03-26,79,1.2234001884532955
IN009011400,"VARTUR, IN",1957-06-10,33.5,1.3660876938465345
IN009012800,"BANGALORE HINDUSTAN, IN",1945-09-16,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1930-11-24,32.2,1.0868877017087581
IN009012800,"BANGALORE HINDUSTAN, IN",2022-05-03,80,1.264558549727606
IN009010500,"ANEKAL, IN",1933-01-11,21.3,-1.4299021336512723
IN009010500,"ANEKAL, IN",1910-12-22,33.3,1.3408756667450903
IN009010500,"ANEKAL, IN",1919-12-30,23,-1.037375278595121
IN009010500,"ANEKAL, IN",1950-05-26,22.5,-1.152824353611636
IN009011400,"VARTUR, IN",1955-06-07,33,1.2521131358138788
IN009012800,"BANGALORE HINDUSTAN, IN",2011-04-18,80,1.264558549727606
IN009011801,"ATTIBELE, IN",1958-12-02,22.3,-1.192218876381789
IN009012800,"BANGALORE HINDUSTAN, IN",1964-05-27,24,-1.0403096816337727
IN009012800,"BANGALORE HINDUSTAN, IN",1963-07-30,21.7,-1.1349739125646865
IN009012800,"BANGALORE HINDUSTAN, IN",1954-10-18,20.3,-1.192595618348721
IN009010500,"ANEKAL, IN",1966-07-18,23,-1.037375278595121
IN009010500,"ANEKAL, IN",1962-08-25,32.4,1.1330673317153632
IN009010500,"ANEKAL, IN",1908-12-22,33.6,1.4101451117550003
IN009012800,"BANGALORE HINDUSTAN, IN",1965-10-15,21.3,-1.1514372570744107
IN009010500,"ANEKAL, IN",1912-09-14,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1914-05-21,33.3,1.3408756667450903
IN009010500,"ANEKAL, IN",1927-08-24,21.5,-1.3837225036446663
IN009010500,"ANEKAL, IN",1905-07-24,33,1.2716062217351818
IN009010500,"ANEKAL, IN",1966-07-12,33.8,1.4563247417616054
IN009012800,"BANGALORE HINDUSTAN, IN",2016-07-14,77,1.141083465904675
IN009010500,"ANEKAL, IN",1906-12-24,20.9,-1.5222613936644849
IN009010500,"ANEKAL, IN",1923-01-15,22.2,-1.2220937986215452
IN009012800,"BANGALORE HINDUSTAN, IN",2020-02-28,75,1.0587667433560541
IN009011801,"ATTIBELE, IN",1962-01-14,22.1,-1.2383681971222877
IN009010500,"ANEKAL, IN",1970-11-11,32.1,1.063797886705455
IN009012800,"BANGALORE HINDUSTAN, IN",1963-01-02,24.4,-1.0238463371240487
IN009010500,"ANEKAL, IN",1948-12-14,22.8,-1.0835549086017269
IN009012800,"BANGALORE HINDUSTAN, IN",1956-08-02,24,-1.0403096816337727
IN009010500,"ANEKAL, IN",1960-05-01,33.8,1.4563247417616054
IN009012800,"BANGALORE HINDUSTAN, IN",1959-12-13,22.6,-1.0979313874178072
IN009011801,"ATTIBELE, IN",1959-08-02,20.3,-1.6537120837867771
IN009010500,"ANEKAL, IN",1953-12-13,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1935-11-23,21.9,-1.2913632436314546
IN009012800,"BANGALORE HINDUSTAN, IN",1960-03-23,20.7,-1.1761322738389968
IN009012800,"BANGALORE HINDUSTAN, IN",1954-05-14,22.9,-1.0855838790355141
IN009012800,"BANGALORE HINDUSTAN, IN",1960-08-13,23.2,-1.073236370653221
IN009012800,"BANGALORE HINDUSTAN, IN",2012-07-16,74,1.0176083820817439
IN009012800,"BANGALORE HINDUSTAN, IN",2012-03-24,78,1.1822418271789852
IN009010500,"ANEKAL, IN",1955-11-30,20.2,-1.6838900986876058
IN009010500,"ANEKAL, IN",1948-10-18,21.1,-1.476081763657878
IN009010500,"ANEKAL, IN",1941-05-31,21.6,-1.3606326886413629
IN009011801,"ATTIBELE, IN",1963-02-18,32.9,1.2536951228646471
IN009010500,"ANEKAL, IN",1954-04-21,34.4,1.5948636317814238
IN009012800,"BANGALORE HINDUSTAN, IN",2022-04-15,77,1.141083465904675
IN009010500,"ANEKAL, IN",1957-03-30,22.7,-1.10664472360503
IN009012800,"BANGALORE HINDUSTAN, IN",1945-02-23,75,1.0587667433560541
IN009011801,"ATTIBELE, IN",1963-10-10,33.5,1.3921430850861438
IN009010500,"ANEKAL, IN",1915-05-22,20.1,-1.7069799136909083
IN009011400,"VARTUR, IN",1964-12-05,33.9,1.4572673402726586
IN009012800,"BANGALORE HINDUSTAN, IN",1952-03-05,23.5,-1.0608888622709278
IN009010500,"ANEKAL, IN",1930-11-19,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1947-04-10,21,-1.4991715786611814
IN009010500,"ANEKAL, IN",1903-03-28,21.7,-1.3375428736380603
IN009011801,"ATTIBELE, IN",1959-01-02,33.2,1.3229191039753962
IN009010500,"ANEKAL, IN",1967-02-15,33.3,1.3408756667450903
IN009010500,"ANEKAL, IN",1917-04-17,23.1,-1.0142854635918175
IN009012800,"BANGALORE HINDUSTAN, IN",1965-04-19,21.3,-1.1514372570744107
IN009010500,"ANEKAL, IN",1965-12-09,34.5,1.6179534467847272
IN009010500,"ANEKAL, IN",1936-01-11,21.6,-1.3606326886413629
IN009012800,"BANGALORE HINDUSTAN, IN",2017-07-08,74,1.0176083820817439
IN009012800,"BANGALORE HINDUSTAN, IN",2020-08-31,75,1.0587667433560541
IN009011801,"ATTIBELE, IN",1958-05-13,21.2,-1.4460401404545327
IN009010500,"ANEKAL, IN",1950-06-08,21.3,-1.4299021336512723
IN009012800,"BANGALORE HINDUSTAN, IN",1955-07-14,21.1,-1.1596689293292726
IN009010500,"ANEKAL, IN",1907-09-02,21.4,-1.4068123186479697
IN009012800,"BANGALORE HINDUSTAN, IN",1968-03-30,22.1,-1.1185105680549623
IN009011400,"VARTUR, IN",1954-11-12,20,-1.7112253730351685
IN009012800,"BANGALORE HINDUSTAN, IN",1952-06-20,22,-1.1226264041823935
IN009010500,"ANEKAL, IN",1968-07-17,21.5,-1.3837225036446663
IN009010500,"ANEKAL, IN",1920-09-11,32.3,1.10997751671206
IN009010500,"ANEKAL, IN",1933-03-14,32.7,1.2023367767252733
IN009011400,"VARTUR, IN",1958-06-06,22.2,-1.2097373176914836
IN009012800,"BANGALORE HINDUSTAN, IN",2016-05-26,83,1.3880336335505368
IN009012800,"BANGALORE HINDUSTAN, IN",2020-09-25,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",2022-06-28,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1968-07-10,20.6,-1.180248109966428
IN009010500,"ANEKAL, IN",1928-02-12,21.5,-1.3837225036446663
IN009010500,"ANEKAL, IN",1902-03-09,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1927-03-30,21.9,-1.2913632436314546
IN009012800,"BANGALORE HINDUSTAN, IN",1954-06-21,22.6,-1.0979313874178072
IN009010500,"ANEKAL, IN",1915-04-07,22.6,-1.1297345386083326
IN009010500,"ANEKAL, IN",1940-02-24,22.9,-1.0604650935984243
IN009011400,"VARTUR, IN",1964-12-08,22,-1.255327140904546
IN009010500,"ANEKAL, IN",1916-12-24,21.1,-1.476081763657878
IN009012800,"BANGALORE HINDUSTAN, IN",1943-02-17,78,1.1822418271789852
IN009012800,"BANGALORE HINDUSTAN, IN",1959-04-16,22.9,-1.0855838790355141
IN009012800,"BANGALORE HINDUSTAN, IN",2023-10-20,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1947-03-14,22.2,-1.2220937986215452
IN009010500,"ANEKAL, IN",1929-11-16,33.9,1.4794145567649086
IN009010500,"ANEKAL, IN",1938-10-10,34.1,1.5255941867715155
IN009010500,"ANEKAL, IN",1929-12-24,33,1.2716062217351818
IN009010500,"ANEKAL, IN",1922-07-26,23,-1.037375278595121
IN009012800,"BANGALORE HINDUSTAN, IN",1970-02-26,22.8,-1.089699715162945
IN009012800,"BANGALORE HINDUSTAN, IN",1957-04-15,21.4,-1.1473214209469798
IN009010500,"ANEKAL, IN",1914-05-04,33.1,1.2946960367384852
IN009010500,"ANEKAL, IN",1943-06-13,20.3,-1.6608002836843025
IN009010500,"ANEKAL, IN",1921-01-16,32.1,1.063797886705455
IN009012800,"BANGALORE HINDUSTAN, IN",2019-08-03,76,1.0999251046303646
IN009011801,"ATTIBELE, IN",1964-09-30,21.7,-1.3306668386032858
IN009010500,"ANEKAL, IN",1938-02-14,33.6,1.4101451117550003
IN009010500,"ANEKAL, IN",1928-07-16,21,-1.4991715786611814
IN009012800,"BANGALORE HINDUSTAN, IN",2015-05-29,82,1.3468752722762265
IN009010500,"ANEKAL, IN",1936-02-06,32.2,1.0868877017087581
IN009011801,"ATTIBELE, IN",1964-11-06,21.6,-1.3537414989735346
IN009011400,"VARTUR, IN",1955-03-01,22.8,-1.0729678480522966
IN009010500,"ANEKAL, IN",1938-07-18,22,-1.2682734286281512
IN009011400,"VARTUR, IN",1956-10-02,21.7,-1.3237118757241393
IN009010500,"ANEKAL, IN",1929-01-11,35,1.7334025218012423
IN009010500,"ANEKAL, IN",1911-12-18,33.1,1.2946960367384852
IN009011400,"VARTUR, IN",1963-03-19,32.5,1.1381385777812232
IN009010500,"ANEKAL, IN",1908-12-21,20.3,-1.6608002836843025
IN009012800,"BANGALORE HINDUSTAN, IN",1952-11-09,21.6,-1.1390897486921174
IN009010500,"ANEKAL, IN",1903-12-30,34.3,1.5717738167781206
IN009012800,"BANGALORE HINDUSTAN, IN",2011-02-24,74,1.0176083820817439
IN009011801,"ATTIBELE, IN",1961-08-06,34.7,1.6690390095291374
IN009010500,"ANEKAL, IN",1930-02-02,21.1,-1.476081763657878
IN009010500,"ANEKAL, IN",1926-04-28,22.6,-1.1297345386083326
IN009010500,"ANEKAL, IN",1931-03-09,23.1,-1.0142854635918175
IN009010500,"ANEKAL, IN",1940-08-03,20.8,-1.5453512086677874
IN009011400,"VARTUR, IN",1964-03-27,21.8,-1.300916964117608
IN009011400,"VARTUR, IN",1956-05-04,20.3,-1.642840638215575
IN009011400,"VARTUR, IN",1960-12-11,33.3,1.3204978706334716
IN009010500,"ANEKAL, IN",1910-10-26,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",2014-04-01,87,1.5526670786477783
IN009012800,"BANGALORE HINDUSTAN, IN",2022-03-04,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1905-02-17,32.5,1.1561571467186667
IN009012800,"BANGALORE HINDUSTAN, IN",1958-11-09,22.3,-1.1102788958001002
IN009011400,"VARTUR, IN",1958-05-28,22.5,-1.1413525828718902
IN009011801,"ATTIBELE, IN",1961-06-16,23.1,-1.0076215934197936
IN009010500,"ANEKAL, IN",1955-09-22,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1947-01-13,34.2,1.5486840017748187
IN009012800,"BANGALORE HINDUSTAN, IN",1944-03-19,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1953-08-16,20.3,-1.6608002836843025
IN009012800,"BANGALORE HINDUSTAN, IN",1944-06-11,74,1.0176083820817439
IN009010500,"ANEKAL, IN",1907-06-19,20.8,-1.5453512086677874
IN009010500,"ANEKAL, IN",1933-05-12,21,-1.4991715786611814
IN009012800,"BANGALORE HINDUSTAN, IN",2015-03-29,86,1.5115087173734678
IN009010500,"ANEKAL, IN",1906-03-22,20.7,-1.5684410236710906
IN009010500,"ANEKAL, IN",1948-10-27,33.3,1.3408756667450903
IN009010500,"ANEKAL, IN",1949-01-17,32.4,1.1330673317153632
IN009011400,"VARTUR, IN",1963-03-10,22.5,-1.1413525828718902
IN009012800,"BANGALORE HINDUSTAN, IN",1944-05-23,79,1.2234001884532955
IN009010500,"ANEKAL, IN",1930-01-17,22,-1.2682734286281512
IN009011400,"VARTUR, IN",1964-06-01,32.3,1.0925487545681603
IN009010500,"ANEKAL, IN",1936-05-25,32.2,1.0868877017087581
IN009010500,"ANEKAL, IN",1924-04-19,33.1,1.2946960367384852
IN009012800,"BANGALORE HINDUSTAN, IN",2024-03-21,78,1.1822418271789852
IN009010500,"ANEKAL, IN",1940-06-19,33.9,1.4794145567649086
IN009011801,"ATTIBELE, IN",1961-04-10,32.3,1.1152471606431504
IN009012800,"BANGALORE HINDUSTAN, IN",2022-06-15,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1956-06-14,22.4,-1.1061630596726693
IN009012800,"BANGALORE HINDUSTAN, IN",1943-02-09,82,1.3468752722762265
IN009010500,"ANEKAL, IN",1929-08-03,20.8,-1.5453512086677874
IN009011400,"VARTUR, IN",1955-11-15,22.4,-1.1641474944784216
IN009011400,"VARTUR, IN",1957-10-26,22.7,-1.095762759658828
IN009011400,"VARTUR, IN",1964-08-17,21.9,-1.2781220525110772
IN009012800,"BANGALORE HINDUSTAN, IN",1959-09-30,24.4,-1.0238463371240487
IN009010500,"ANEKAL, IN",1909-01-13,21,-1.4991715786611814
IN009012800,"BANGALORE HINDUSTAN, IN",2015-08-25,82,1.3468752722762265
IN009010500,"ANEKAL, IN",1924-10-09,23,-1.037375278595121
IN009010500,"ANEKAL, IN",1964-03-22,21.2,-1.4529919486545755
IN009012800,"BANGALORE HINDUSTAN, IN",1945-02-11,77,1.141083465904675
IN009010500,"ANEKAL, IN",1916-01-11,21,-1.4991715786611814
IN009012800,"BANGALORE HINDUSTAN, IN",1968-02-28,22.7,-1.0938155512903762
IN009010500,"ANEKAL, IN",1956-08-15,22.2,-1.2220937986215452
IN009011801,"ATTIBELE, IN",1964-01-08,22.4,-1.1691442160115402
IN009010500,"ANEKAL, IN",1944-06-19,33,1.2716062217351818
IN009010500,"ANEKAL, IN",1938-04-30,23.1,-1.0142854635918175
IN009012800,"BANGALORE HINDUSTAN, IN",1954-07-13,23.2,-1.073236370653221
IN009012800,"BANGALORE HINDUSTAN, IN",1944-06-21,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1926-09-20,21.1,-1.476081763657878
IN009010500,"ANEKAL, IN",1910-09-14,34.7,1.6641330767913338
IN009010500,"ANEKAL, IN",1968-11-01,32.9,1.2485164067318784
IN009010500,"ANEKAL, IN",1960-04-13,33.6,1.4101451117550003
IN009010500,"ANEKAL, IN",1928-05-13,34.2,1.5486840017748187
IN009010500,"ANEKAL, IN",1908-07-12,22.9,-1.0604650935984243
IN009011400,"VARTUR, IN",1956-03-20,21.6,-1.34650678733067
IN009012800,"BANGALORE HINDUSTAN, IN",1945-05-28,76,1.0999251046303646
IN009010500,"ANEKAL, IN",1922-05-13,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1939-12-25,21.6,-1.3606326886413629
IN009011400,"VARTUR, IN",1955-03-11,22.7,-1.095762759658828
IN009010500,"ANEKAL, IN",1943-05-13,34.4,1.5948636317814238
IN009011400,"VARTUR, IN",1956-08-11,22.4,-1.1641474944784216
IN009010500,"ANEKAL, IN",1962-06-14,20.5,-1.6146206536776966
IN009012800,"BANGALORE HINDUSTAN, IN",1950-03-12,24,-1.0403096816337727
IN009010500,"ANEKAL, IN",1911-03-13,22.3,-1.199003983618242
IN009010500,"ANEKAL, IN",1958-04-29,21.4,-1.4068123186479697
IN009010500,"ANEKAL, IN",1952-10-10,22.6,-1.1297345386083326
IN009011801,"ATTIBELE, IN",1961-07-31,21,-1.4921894611950315
IN009012800,"BANGALORE HINDUSTAN, IN",2023-06-24,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1964-07-16,23.9,-1.0444255177612038
IN009010500,"ANEKAL, IN",1946-06-26,20.3,-1.6608002836843025
IN009010500,"ANEKAL, IN",1936-04-18,22.4,-1.1759141686149395
IN009010500,"ANEKAL, IN",1927-12-01,22.8,-1.0835549086017269
IN009011400,"VARTUR, IN",1964-04-09,20.2,-1.6656355498221063
IN009012800,"BANGALORE HINDUSTAN, IN",2016-05-31,77,1.141083465904675
IN009010500,"ANEKAL, IN",1965-12-07,22.1,-1.2451836136248478
IN009011801,"ATTIBELE, IN",1959-07-25,34.5,1.622889688788638
IN009012800,"BANGALORE HINDUSTAN, IN",2013-11-06,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",1966-08-07,24,-1.0403096816337727
IN009010500,"ANEKAL, IN",1953-01-19,22.4,-1.1759141686149395
IN009010500,"ANEKAL, IN",1903-11-07,34.8,1.6872228917946357
IN009010500,"ANEKAL, IN",1949-12-07,33.6,1.4101451117550003
IN009011400,"VARTUR, IN",1963-09-20,22.6,-1.1185576712653587
IN009012800,"BANGALORE HINDUSTAN, IN",1959-10-27,23.1,-1.077352206780652
IN009010500,"ANEKAL, IN",1945-01-28,32.7,1.2023367767252733
IN009010500,"ANEKAL, IN",1949-02-02,21,-1.4991715786611814
IN009012800,"BANGALORE HINDUSTAN, IN",2017-02-19,75,1.0587667433560541
IN009010500,"ANEKAL, IN",1919-05-11,22,-1.2682734286281512
IN009010500,"ANEKAL, IN",1938-08-09,23.1,-1.0142854635918175
IN009010500,"ANEKAL, IN",1923-10-14,20.4,-1.637710468681
IN009010500,"ANEKAL, IN",1941-01-02,32.6,1.17924696172197
IN009010500,"ANEKAL, IN",1901-09-03,33.8,1.4563247417616054
IN009011400,"VARTUR, IN",1964-04-21,33.7,1.4116775170595974
IN009012800,"BANGALORE HINDUSTAN, IN",1952-02-26,23.6,-1.0567730261434969
IN009010500,"ANEKAL, IN",1921-07-15,33.8,1.4563247417616054
IN009010500,"ANEKAL, IN",1914-09-19,21.6,-1.3606326886413629
IN009012800,"BANGALORE HINDUSTAN, IN",2017-07-11,75,1.0587667433560541
IN009012800,"BANGALORE HINDUSTAN, IN",2015-05-10,88,1.5938254399220886
IN009011400,"VARTUR, IN",1962-03-23,22.2,-1.2097373176914836
IN009011400,"VARTUR, IN",1964-12-20,32.3,1.0925487545681603
IN009012800,"BANGALORE HINDUSTAN, IN",1962-05-02,82,1.3468752722762265
IN009010500,"ANEKAL, IN",1943-01-24,22,-1.2682734286281512
IN009012800,"BANGALORE HINDUSTAN, IN",2024-05-14,77,1.141083465904675
IN009010500,"ANEKAL, IN",1949-01-04,22.6,-1.1297345386083326
IN009010500,"ANEKAL, IN",1915-08-07,32.8,1.2254265917285752
IN009012800,"BANGALORE HINDUSTAN, IN",1963-02-18,24.8,-1.0073829926143245
IN009012800,"BANGALORE HINDUSTAN, IN",2012-08-20,77,1.141083465904675
