station_id,name,year,month,monthly_temp_avg
IN009010500,"ANEKAL, IN",1940,4,27.94333333333333
IN009010500,"ANEKAL, IN",1940,5,28.016129032258068
IN009010500,"ANEKAL, IN",1940,6,28.80666666666667
IN009010500,"ANEKAL, IN",1940,7,25.89032258064516
IN009010500,"ANEKAL, IN",1940,8,26.41290322580645
IN009010500,"ANEKAL, IN",1940,9,28.416666666666664
IN009010500,"ANEKAL, IN",1940,10,27.5258064516129
IN009010500,"ANEKAL, IN",1940,11,28.52333333333333
IN009010500,"ANEKAL, IN",1940,12,27.61935483870968
IN009010101,"HASKOTE, IN",1940,1,25.50645161290323
IN009010101,"HASKOTE, IN",1940,2,28.16896551724138
IN009010101,"HASKOTE, IN",1940,3,26.82903225806452
IN009010101,"HASKOTE, IN",1940,4,27.603333333333335
IN009010101,"HASKOTE, IN",1940,5,27.296774193548387
IN009010101,"HASKOTE, IN",1940,6,27.786666666666676
IN009010101,"HASKOTE, IN",1940,7,28.796774193548384
IN009010101,"HASKOTE, IN",1940,8,27.33225806451612
IN009010101,"HASKOTE, IN",1940,9,27.886666666666663
IN009010101,"HASKOTE, IN",1940,10,26.54838709677419
IN009010101,"HASKOTE, IN",1940,11,28.220000000000002
IN009010101,"HASKOTE, IN",1940,12,27.777419354838713
IN009010500,"ANEKAL, IN",1941,1,29.245161290322585
IN009010500,"ANEKAL, IN",1941,2,27.482142857142854
IN009010500,"ANEKAL, IN",1941,3,26.522580645161288
IN009010500,"ANEKAL, IN",1941,4,27.85666666666667
IN009010500,"ANEKAL, IN",1941,5,26.825806451612905
IN009010500,"ANEKAL, IN",1941,6,28.043333333333333
IN009010500,"ANEKAL, IN",1941,7,27.683870967741928
IN009010500,"ANEKAL, IN",1941,8,27.2258064516129
IN009010500,"ANEKAL, IN",1941,9,28.230000000000004
IN009010500,"ANEKAL, IN",1941,10,25.47741935483871
IN009010500,"ANEKAL, IN",1941,11,27.25000000000001
IN009010500,"ANEKAL, IN",1941,12,27.051612903225802
IN009010101,"HASKOTE, IN",1941,1,27.56774193548387
IN009010101,"HASKOTE, IN",1941,2,28.417857142857144
IN009010101,"HASKOTE, IN",1941,3,26.183870967741942
IN009010101,"HASKOTE, IN",1941,4,27.890000000000004
IN009010101,"HASKOTE, IN",1941,5,27.648387096774197
IN009010101,"HASKOTE, IN",1941,6,28.38
IN009010101,"HASKOTE, IN",1941,7,27.874193548387094
IN009010101,"HASKOTE, IN",1941,8,28.574193548387097
IN009010101,"HASKOTE, IN",1941,9,27.38333333333333
IN009010101,"HASKOTE, IN",1941,10,27.841935483870966
IN009010101,"HASKOTE, IN",1941,11,28.57333333333333
IN009010101,"HASKOTE, IN",1941,12,27.432258064516123
IN009010500,"ANEKAL, IN",1942,1,26.70322580645162
IN009010500,"ANEKAL, IN",1942,2,27.10714285714286
IN009010500,"ANEKAL, IN",1942,3,27.393548387096775
IN009010500,"ANEKAL, IN",1942,4,27.966666666666658
IN009010500,"ANEKAL, IN",1942,5,26.883870967741938
IN009010500,"ANEKAL, IN",1942,6,27.613333333333333
IN009010500,"ANEKAL, IN",1942,7,28.05806451612904
IN009010500,"ANEKAL, IN",1942,8,26.619354838709675
IN009010500,"ANEKAL, IN",1942,9,27.64666666666667
IN009010500,"ANEKAL, IN",1942,10,26.700000000000003
IN009010500,"ANEKAL, IN",1942,11,27.366666666666664
IN009010500,"ANEKAL, IN",1942,12,26.300000000000008
IN009010101,"HASKOTE, IN",1942,1,25.487096774193553
IN009010101,"HASKOTE, IN",1942,2,26.675000000000004
IN009010101,"HASKOTE, IN",1942,3,27.87419354838709
IN009010101,"HASKOTE, IN",1942,4,28.10333333333333
IN009010101,"HASKOTE, IN",1942,5,27.18064516129032
IN009010101,"HASKOTE, IN",1942,6,26.840000000000007
IN009010101,"HASKOTE, IN",1942,7,27.051612903225802
IN009010101,"HASKOTE, IN",1942,8,27.2483870967742
IN009010101,"HASKOTE, IN",1942,9,28.209999999999994
IN009010101,"HASKOTE, IN",1942,10,27.809677419354838
IN009010101,"HASKOTE, IN",1942,11,27.40333333333334
IN009010101,"HASKOTE, IN",1942,12,26.361290322580647
IN009012800,"BANGALORE HINDUSTAN, IN",1942,9,77.57142857142857
IN009012800,"BANGALORE HINDUSTAN, IN",1942,10,80.6774193548387
IN009012800,"BANGALORE HINDUSTAN, IN",1942,11,79.33333333333333
IN009012800,"BANGALORE HINDUSTAN, IN",1942,12,77.45161290322581
IN009010500,"ANEKAL, IN",1943,1,26.11935483870968
IN009010500,"ANEKAL, IN",1943,2,27.3
IN009010500,"ANEKAL, IN",1943,3,28.04838709677419
IN009010500,"ANEKAL, IN",1943,4,26.849999999999998
IN009010500,"ANEKAL, IN",1943,5,28.109677419354835
IN009010500,"ANEKAL, IN",1943,6,26.23
IN009010500,"ANEKAL, IN",1943,7,26.493548387096773
IN009010500,"ANEKAL, IN",1943,8,27.493548387096773
IN009010500,"ANEKAL, IN",1943,9,26.443333333333335
IN009010500,"ANEKAL, IN",1943,10,26.75483870967741
IN009010500,"ANEKAL, IN",1943,11,27.016666666666666
IN009010500,"ANEKAL, IN",1943,12,27.267741935483876
IN009010101,"HASKOTE, IN",1943,1,28.599999999999994
IN009010101,"HASKOTE, IN",1943,2,26.792857142857148
IN009010101,"HASKOTE, IN",1943,3,27.729032258064514
IN009010101,"HASKOTE, IN",1943,4,27.606666666666673
IN009010101,"HASKOTE, IN",1943,5,27.75806451612903
IN009010101,"HASKOTE, IN",1943,6,28.353333333333335
IN009010101,"HASKOTE, IN",1943,7,27.625806451612902
IN009010101,"HASKOTE, IN",1943,8,26.712903225806457
IN009010101,"HASKOTE, IN",1943,9,25.716666666666676
IN009010101,"HASKOTE, IN",1943,10,29.28709677419355
IN009010101,"HASKOTE, IN",1943,11,27.846666666666668
IN009010101,"HASKOTE, IN",1943,12,27.254838709677415
IN009012800,"BANGALORE HINDUSTAN, IN",1943,1,78.90322580645162
IN009012800,"BANGALORE HINDUSTAN, IN",1943,2,78.39285714285714
IN009012800,"BANGALORE HINDUSTAN, IN",1943,3,81.7741935483871
IN009012800,"BANGALORE HINDUSTAN, IN",1943,4,82.23333333333333
IN009012800,"BANGALORE HINDUSTAN, IN",1943,5,79.09677419354838
IN009012800,"BANGALORE HINDUSTAN, IN",1943,6,75.4
IN009012800,"BANGALORE HINDUSTAN, IN",1943,7,74.16129032258064
IN009012800,"BANGALORE HINDUSTAN, IN",1943,8,75.87096774193549
IN009012800,"BANGALORE HINDUSTAN, IN",1943,9,74.06666666666666
IN009012800,"BANGALORE HINDUSTAN, IN",1943,10,73.96774193548387
IN009012800,"BANGALORE HINDUSTAN, IN",1943,11,73.96666666666667
IN009012800,"BANGALORE HINDUSTAN, IN",1943,12,70.70967741935483
IN009010500,"ANEKAL, IN",1944,1,28.977419354838705
IN009010500,"ANEKAL, IN",1944,2,28.13448275862069
IN009010500,"ANEKAL, IN",1944,3,27.293548387096774
IN009010500,"ANEKAL, IN",1944,4,27.73
IN009010500,"ANEKAL, IN",1944,5,26.529032258064515
IN009010500,"ANEKAL, IN",1944,6,28.763333333333332
IN009010500,"ANEKAL, IN",1944,7,27.270967741935483
IN009010500,"ANEKAL, IN",1944,8,26.638709677419357
IN009010500,"ANEKAL, IN",1944,9,28.249999999999993
IN009010500,"ANEKAL, IN",1944,10,27.58709677419355
IN009010500,"ANEKAL, IN",1944,11,27.81
IN009010500,"ANEKAL, IN",1944,12,27.232258064516124
IN009010101,"HASKOTE, IN",1944,1,26.683870967741935
IN009010101,"HASKOTE, IN",1944,2,28.55862068965517
IN009010101,"HASKOTE, IN",1944,3,27.39354838709678
IN009010101,"HASKOTE, IN",1944,4,26.97666666666667
IN009010101,"HASKOTE, IN",1944,5,26.5741935483871
IN009010101,"HASKOTE, IN",1944,6,27.303333333333327
IN009010101,"HASKOTE, IN",1944,7,27.70967741935483
IN009010101,"HASKOTE, IN",1944,8,29.10645161290322
IN009010101,"HASKOTE, IN",1944,9,27.186666666666667
IN009010101,"HASKOTE, IN",1944,10,28.612903225806456
IN009010101,"HASKOTE, IN",1944,11,27.163333333333338
IN009010101,"HASKOTE, IN",1944,12,26.65806451612904
IN009012800,"BANGALORE HINDUSTAN, IN",1944,1,72.64516129032258
IN009012800,"BANGALORE HINDUSTAN, IN",1944,2,73.75862068965517
IN009012800,"BANGALORE HINDUSTAN, IN",1944,3,74.38709677419355
IN009012800,"BANGALORE HINDUSTAN, IN",1944,4,79.56666666666666
IN009012800,"BANGALORE HINDUSTAN, IN",1944,5,80.25806451612904
IN009012800,"BANGALORE HINDUSTAN, IN",1944,6,75.13333333333334
IN009012800,"BANGALORE HINDUSTAN, IN",1944,7,72.29032258064517
IN009012800,"BANGALORE HINDUSTAN, IN",1944,8,74.29032258064517
IN009012800,"BANGALORE HINDUSTAN, IN",1944,9,73.66666666666667
IN009012800,"BANGALORE HINDUSTAN, IN",1944,10,73.90322580645162
IN009012800,"BANGALORE HINDUSTAN, IN",1944,11,70.86666666666666
IN009012800,"BANGALORE HINDUSTAN, IN",1944,12,68.2258064516129
IN009010500,"ANEKAL, IN",1945,1,27.95161290322581
IN009010500,"ANEKAL, IN",1945,2,26.167857142857144
IN009010500,"ANEKAL, IN",1945,3,28.151612903225804
IN009010500,"ANEKAL, IN",1945,4,26.236666666666665
IN009010500,"ANEKAL, IN",1945,5,27.419354838709673
IN009010500,"ANEKAL, IN",1945,6,27.74666666666667
IN009010500,"ANEKAL, IN",1945,7,28.745161290322578
IN009010500,"ANEKAL, IN",1945,8,28.0258064516129
IN009010500,"ANEKAL, IN",1945,9,27.053333333333327
IN009010500,"ANEKAL, IN",1945,10,28.067741935483873
IN009010500,"ANEKAL, IN",1945,11,27.90666666666667
IN009010500,"ANEKAL, IN",1945,12,27.719354838709684
IN009010101,"HASKOTE, IN",1945,1,27.954838709677425
IN009010101,"HASKOTE, IN",1945,2,28.55714285714285
IN009010101,"HASKOTE, IN",1945,3,27.232258064516138
IN009010101,"HASKOTE, IN",1945,4,28.44
IN009010101,"HASKOTE, IN",1945,5,27.700000000000003
IN009010101,"HASKOTE, IN",1945,7,26.42903225806452
IN009010101,"HASKOTE, IN",1945,8,25.6258064516129
IN009010101,"HASKOTE, IN",1945,9,27.786666666666658
IN009010101,"HASKOTE, IN",1945,10,27.229032258064525
IN009010101,"HASKOTE, IN",1945,11,27.363333333333337
IN009010101,"HASKOTE, IN",1945,12,27.722580645161294
IN009012800,"BANGALORE HINDUSTAN, IN",1945,1,69.6774193548387
IN009012800,"BANGALORE HINDUSTAN, IN",1945,2,75.07142857142857
IN009012800,"BANGALORE HINDUSTAN, IN",1945,3,78.54838709677419
IN009012800,"BANGALORE HINDUSTAN, IN",1945,4,80.2
IN009012800,"BANGALORE HINDUSTAN, IN",1945,5,80.09677419354838
IN009012800,"BANGALORE HINDUSTAN, IN",1945,6,75.93333333333334
IN009012800,"BANGALORE HINDUSTAN, IN",1945,7,73.90322580645162
IN009012800,"BANGALORE HINDUSTAN, IN",1945,8,72.90322580645162
IN009012800,"BANGALORE HINDUSTAN, IN",1945,9,73.26666666666667
IN009012800,"BANGALORE HINDUSTAN, IN",1945,10,74.96774193548387
IN009012800,"BANGALORE HINDUSTAN, IN",1945,11,71.53333333333333
IN009012800,"BANGALORE HINDUSTAN, IN",1945,12,70.66666666666667
IN009010500,"ANEKAL, IN",1946,1,28.203225806451616
IN009010500,"ANEKAL, IN",1946,2,27.435714285714283
IN009010500,"ANEKAL, IN",1946,3,27.367741935483878
IN009010500,"ANEKAL, IN",1946,4,26.856666666666666
IN009010500,"ANEKAL, IN",1946,5,27.606451612903232
IN009010500,"ANEKAL, IN",1946,6,28.189999999999998
IN009010500,"ANEKAL, IN",1946,7,28.790322580645164
IN009010500,"ANEKAL, IN",1946,8,27.900000000000006
IN009010500,"ANEKAL, IN",1946,9,26.85333333333332
IN009010500,"ANEKAL, IN",1946,10,28.59677419354839
IN009010500,"ANEKAL, IN",1946,11,27.00666666666666
IN009010500,"ANEKAL, IN",1946,12,27.903225806451605
IN009010101,"HASKOTE, IN",1946,1,26.964516129032262
IN009010101,"HASKOTE, IN",1946,2,27.478571428571428
IN009010101,"HASKOTE, IN",1946,3,27.98387096774193
IN009010101,"HASKOTE, IN",1946,4,28.580000000000002
IN009010101,"HASKOTE, IN",1946,5,28.41612903225806
IN009010101,"HASKOTE, IN",1946,6,25.363333333333333
IN009010101,"HASKOTE, IN",1946,7,28.18387096774193
IN009010101,"HASKOTE, IN",1946,8,29.23870967741936
IN009010101,"HASKOTE, IN",1946,9,27.653333333333343
IN009010101,"HASKOTE, IN",1946,10,27.325806451612902
IN009010101,"HASKOTE, IN",1946,11,27.94000000000001
IN009010101,"HASKOTE, IN",1946,12,28.86774193548386
IN009010500,"ANEKAL, IN",1947,1,27.793548387096774
IN009010500,"ANEKAL, IN",1947,2,25.985714285714288
IN009010500,"ANEKAL, IN",1947,3,28.300000000000008
IN009010500,"ANEKAL, IN",1947,4,26.783333333333324
IN009010500,"ANEKAL, IN",1947,5,26.799999999999994
IN009010500,"ANEKAL, IN",1947,6,26.98
IN009010500,"ANEKAL, IN",1947,7,28.112903225806456
IN009010500,"ANEKAL, IN",1947,8,28.067741935483873
IN009010500,"ANEKAL, IN",1947,9,26.57
IN009010500,"ANEKAL, IN",1947,10,27.274193548387093
IN009010500,"ANEKAL, IN",1947,11,26.740000000000002
IN009010500,"ANEKAL, IN",1947,12,27.43870967741936
IN009010101,"HASKOTE, IN",1947,1,26.406451612903222
IN009010101,"HASKOTE, IN",1947,2,27.47142857142858
IN009010101,"HASKOTE, IN",1947,3,27.238709677419358
IN009010101,"HASKOTE, IN",1947,4,28.486666666666665
IN009010101,"HASKOTE, IN",1947,5,27.858064516129026
IN009010101,"HASKOTE, IN",1947,6,27.876666666666672
IN009010101,"HASKOTE, IN",1947,7,26.635483870967743
IN009010101,"HASKOTE, IN",1947,8,28.661290322580644
IN009010101,"HASKOTE, IN",1947,9,27.703333333333333
IN009010101,"HASKOTE, IN",1947,10,28.522580645161295
IN009010101,"HASKOTE, IN",1947,11,26.95333333333333
IN009010101,"HASKOTE, IN",1947,12,27.28064516129032
IN009010500,"ANEKAL, IN",1948,1,26.532258064516128
IN009010500,"ANEKAL, IN",1948,2,27.996551724137934
IN009010500,"ANEKAL, IN",1948,3,26.793548387096777
IN009010500,"ANEKAL, IN",1948,4,27.599999999999998
IN009010500,"ANEKAL, IN",1948,5,28.25483870967742
IN009010500,"ANEKAL, IN",1948,6,27.986666666666668
IN009010500,"ANEKAL, IN",1948,7,27.864516129032264
IN009010500,"ANEKAL, IN",1948,8,27.948387096774194
IN009010500,"ANEKAL, IN",1948,9,27.749999999999993
IN009010500,"ANEKAL, IN",1948,10,28.306451612903224
IN009010500,"ANEKAL, IN",1948,11,28.37
IN009010500,"ANEKAL, IN",1948,12,28.16451612903226
IN009010101,"HASKOTE, IN",1948,1,27.54516129032258
IN009010101,"HASKOTE, IN",1948,2,28.40689655172414
IN009010101,"HASKOTE, IN",1948,3,27.49354838709677
IN009010101,"HASKOTE, IN",1948,4,28.02333333333333
IN009010101,"HASKOTE, IN",1948,5,26.661290322580644
IN009010101,"HASKOTE, IN",1948,6,27.036666666666676
IN009010101,"HASKOTE, IN",1948,7,27.42903225806452
IN009010101,"HASKOTE, IN",1948,8,26.664516129032254
IN009010101,"HASKOTE, IN",1948,9,26.09
IN009010101,"HASKOTE, IN",1948,10,28.43870967741935
IN009010101,"HASKOTE, IN",1948,11,26.543333333333337
IN009010101,"HASKOTE, IN",1948,12,27.919354838709676
IN009010500,"ANEKAL, IN",1949,1,28.141935483870963
IN009010500,"ANEKAL, IN",1949,2,27.039285714285715
IN009010500,"ANEKAL, IN",1949,3,28.780645161290327
IN009010500,"ANEKAL, IN",1949,4,27.710000000000004
IN009010500,"ANEKAL, IN",1949,5,27.451612903225808
IN009010500,"ANEKAL, IN",1949,6,27.613333333333337
IN009010500,"ANEKAL, IN",1949,7,27.358064516129033
IN009010500,"ANEKAL, IN",1949,8,26.983870967741936
IN009010500,"ANEKAL, IN",1949,9,27.706666666666663
IN009010500,"ANEKAL, IN",1949,10,26.870967741935484
IN009010500,"ANEKAL, IN",1949,11,26.836666666666662
IN009010500,"ANEKAL, IN",1949,12,26.596774193548388
IN009010101,"HASKOTE, IN",1949,1,28.054838709677412
IN009010101,"HASKOTE, IN",1949,2,27.325
IN009010101,"HASKOTE, IN",1949,3,27.329032258064522
IN009010101,"HASKOTE, IN",1949,4,26.113333333333337
IN009010101,"HASKOTE, IN",1949,5,27.44193548387097
IN009010101,"HASKOTE, IN",1949,6,28.046666666666667
IN009010101,"HASKOTE, IN",1949,7,26.545161290322575
IN009010101,"HASKOTE, IN",1949,8,26.35806451612903
IN009010101,"HASKOTE, IN",1949,9,27.14
IN009010101,"HASKOTE, IN",1949,10,27.60645161290323
IN009010101,"HASKOTE, IN",1949,11,27.759999999999994
IN009010101,"HASKOTE, IN",1949,12,28.95483870967743
IN009012800,"BANGALORE HINDUSTAN, IN",1949,1,26.55806451612903
IN009012800,"BANGALORE HINDUSTAN, IN",1949,2,26.878571428571426
IN009012800,"BANGALORE HINDUSTAN, IN",1949,3,27.98387096774194
IN009012800,"BANGALORE HINDUSTAN, IN",1949,4,27.450000000000003
IN009012800,"BANGALORE HINDUSTAN, IN",1949,5,27.44516129032258
IN009012800,"BANGALORE HINDUSTAN, IN",1949,6,27.963333333333328
IN009012800,"BANGALORE HINDUSTAN, IN",1949,7,27.77096774193548
IN009012800,"BANGALORE HINDUSTAN, IN",1949,8,27.9516129032258
IN009012800,"BANGALORE HINDUSTAN, IN",1949,9,26.889999999999997
IN009012800,"BANGALORE HINDUSTAN, IN",1949,10,27.83548387096774
IN009012800,"BANGALORE HINDUSTAN, IN",1949,11,27.95999999999999
IN009012800,"BANGALORE HINDUSTAN, IN",1949,12,27.3741935483871
IN009010500,"ANEKAL, IN",1950,1,27.47096774193549
IN009010500,"ANEKAL, IN",1950,2,27.525
IN009010500,"ANEKAL, IN",1950,3,26.51290322580645
IN009010500,"ANEKAL, IN",1950,4,27.416666666666664
IN009010500,"ANEKAL, IN",1950,5,29.183870967741935
IN009010500,"ANEKAL, IN",1950,6,27.816666666666666
IN009010500,"ANEKAL, IN",1950,7,27.35483870967742
IN009010500,"ANEKAL, IN",1950,8,27.34193548387097
IN009010500,"ANEKAL, IN",1950,9,26.416666666666668
IN009010500,"ANEKAL, IN",1950,10,27.748387096774195
IN009010500,"ANEKAL, IN",1950,11,27.396666666666654
IN009010500,"ANEKAL, IN",1950,12,27.299999999999997
IN009010101,"HASKOTE, IN",1950,1,27.319354838709682
IN009010101,"HASKOTE, IN",1950,2,27.603571428571428
IN009010101,"HASKOTE, IN",1950,3,27.01290322580645
IN009010101,"HASKOTE, IN",1950,4,28.393333333333334
IN009010101,"HASKOTE, IN",1950,5,26.35806451612903
IN009010101,"HASKOTE, IN",1950,6,27.333333333333325
IN009010101,"HASKOTE, IN",1950,7,27.925806451612903
IN009010101,"HASKOTE, IN",1950,8,27.78709677419355
IN009010101,"HASKOTE, IN",1950,9,25.99666666666667
IN009010101,"HASKOTE, IN",1950,10,27.703225806451616
IN009010101,"HASKOTE, IN",1950,11,26.346666666666668
IN009010101,"HASKOTE, IN",1950,12,27.209677419354847
IN009012800,"BANGALORE HINDUSTAN, IN",1950,1,27.816129032258075
IN009012800,"BANGALORE HINDUSTAN, IN",1950,2,27.703571428571433
IN009012800,"BANGALORE HINDUSTAN, IN",1950,3,26.900000000000002
IN009012800,"BANGALORE HINDUSTAN, IN",1950,4,26.62666666666667
IN009012800,"BANGALORE HINDUSTAN, IN",1950,5,27.729032258064517
IN009012800,"BANGALORE HINDUSTAN, IN",1950,6,26.449999999999996
IN009012800,"BANGALORE HINDUSTAN, IN",1950,7,26.71935483870967
IN009012800,"BANGALORE HINDUSTAN, IN",1950,8,28.683870967741942
IN009012800,"BANGALORE HINDUSTAN, IN",1950,9,27.599999999999998
IN009012800,"BANGALORE HINDUSTAN, IN",1950,10,28.88709677419354
IN009012800,"BANGALORE HINDUSTAN, IN",1950,11,26.593333333333327
IN009012800,"BANGALORE HINDUSTAN, IN",1950,12,26.241935483870968
IN009010500,"ANEKAL, IN",1951,1,27.06774193548387
IN009010500,"ANEKAL, IN",1951,2,27.66428571428571
IN009010500,"ANEKAL, IN",1951,3,28.861290322580636
IN009010500,"ANEKAL, IN",1951,4,28.283333333333335
IN009010500,"ANEKAL, IN",1951,5,27.929032258064517
IN009010500,"ANEKAL, IN",1951,6,28.730000000000004
IN009010500,"ANEKAL, IN",1951,7,27.003225806451614
IN009010500,"ANEKAL, IN",1951,8,26.700000000000006
IN009010500,"ANEKAL, IN",1951,9,27.976666666666663
IN009010500,"ANEKAL, IN",1951,10,26.861290322580647
IN009010500,"ANEKAL, IN",1951,11,27.653333333333332
IN009010500,"ANEKAL, IN",1951,12,27.119354838709672
IN009010101,"HASKOTE, IN",1951,1,27.629032258064516
IN009010101,"HASKOTE, IN",1951,2,26.003571428571426
IN009010101,"HASKOTE, IN",1951,3,27.116129032258062
IN009010101,"HASKOTE, IN",1951,4,26.92666666666667
IN009010101,"HASKOTE, IN",1951,5,28.003225806451614
IN009010101,"HASKOTE, IN",1951,6,26.45
IN009010101,"HASKOTE, IN",1951,7,26.712903225806453
IN009010101,"HASKOTE, IN",1951,8,27.61612903225807
IN009010101,"HASKOTE, IN",1951,9,28.39333333333333
IN009010101,"HASKOTE, IN",1951,10,26.187096774193538
IN009010101,"HASKOTE, IN",1951,11,28.476666666666663
IN009010101,"HASKOTE, IN",1951,12,26.312903225806455
IN009012800,"BANGALORE HINDUSTAN, IN",1951,1,27.690322580645166
IN009012800,"BANGALORE HINDUSTAN, IN",1951,2,28.12142857142857
IN009012800,"BANGALORE HINDUSTAN, IN",1951,3,27.993548387096777
IN009012800,"BANGALORE HINDUSTAN, IN",1951,4,26.533333333333324
IN009012800,"BANGALORE HINDUSTAN, IN",1951,5,28.538709677419355
IN009012800,"BANGALORE HINDUSTAN, IN",1951,6,26.18333333333333
IN009012800,"BANGALORE HINDUSTAN, IN",1951,7,28.935483870967747
IN009012800,"BANGALORE HINDUSTAN, IN",1951,8,26.809677419354845
IN009012800,"BANGALORE HINDUSTAN, IN",1951,9,27.91
IN009012800,"BANGALORE HINDUSTAN, IN",1951,10,26.835483870967746
IN009012800,"BANGALORE HINDUSTAN, IN",1951,11,27.206666666666667
IN009012800,"BANGALORE HINDUSTAN, IN",1951,12,27.158064516129027
IN009011400,"VARTUR, IN",1952,4,28.57666666666666
IN009011400,"VARTUR, IN",1952,5,27.093548387096774
IN009011400,"VARTUR, IN",1952,6,27.283333333333324
IN009011400,"VARTUR, IN",1952,7,27.764516129032263
IN009011400,"VARTUR, IN",1952,8,25.55483870967742
IN009011400,"VARTUR, IN",1952,9,28.59666666666667
IN009011400,"VARTUR, IN",1952,10,27.86774193548387
IN009011400,"VARTUR, IN",1952,11,28.090000000000007
IN009011400,"VARTUR, IN",1952,12,30.4741935483871
IN009010500,"ANEKAL, IN",1952,1,25.14193548387097
IN009010500,"ANEKAL, IN",1952,2,28.696551724137933
IN009010500,"ANEKAL, IN",1952,3,26.806451612903224
IN009010500,"ANEKAL, IN",1952,4,27.736666666666668
IN009010500,"ANEKAL, IN",1952,5,27.10967741935483
IN009010500,"ANEKAL, IN",1952,6,27.026666666666674
IN009010500,"ANEKAL, IN",1952,7,29.222580645161287
IN009010500,"ANEKAL, IN",1952,8,26.8774193548387
IN009010500,"ANEKAL, IN",1952,9,27.76666666666667
IN009010500,"ANEKAL, IN",1952,10,26.89354838709678
IN009010500,"ANEKAL, IN",1952,11,27.99333333333334
IN009010500,"ANEKAL, IN",1952,12,26.870967741935484
IN009012000,"YELAHANKA, IN",1952,4,27.249999999999996
IN009012000,"YELAHANKA, IN",1952,5,26.725806451612904
IN009012000,"YELAHANKA, IN",1952,6,27.60333333333333
IN009012000,"YELAHANKA, IN",1952,7,27.693548387096776
IN009012000,"YELAHANKA, IN",1952,8,26.845161290322586
IN009012000,"YELAHANKA, IN",1952,9,28.483333333333334
IN009012000,"YELAHANKA, IN",1952,10,28.13225806451613
IN009012000,"YELAHANKA, IN",1952,11,26.89333333333333
IN009012000,"YELAHANKA, IN",1952,12,28.29354838709678
IN009010101,"HASKOTE, IN",1952,1,26.980645161290326
IN009010101,"HASKOTE, IN",1952,2,27.551724137931036
IN009010101,"HASKOTE, IN",1952,3,26.61935483870968
IN009010101,"HASKOTE, IN",1952,4,28.43
IN009010101,"HASKOTE, IN",1952,5,27.216129032258063
IN009010101,"HASKOTE, IN",1952,6,27.32333333333333
IN009010101,"HASKOTE, IN",1952,7,27.48709677419355
IN009010101,"HASKOTE, IN",1952,8,28.238709677419354
IN009010101,"HASKOTE, IN",1952,9,27.44666666666667
IN009010101,"HASKOTE, IN",1952,10,27.887096774193548
IN009010101,"HASKOTE, IN",1952,11,27.526666666666664
IN009010101,"HASKOTE, IN",1952,12,27.493548387096773
IN009012800,"BANGALORE HINDUSTAN, IN",1952,1,28.125806451612902
IN009012800,"BANGALORE HINDUSTAN, IN",1952,2,28.279310344827586
IN009012800,"BANGALORE HINDUSTAN, IN",1952,3,27.49354838709677
IN009012800,"BANGALORE HINDUSTAN, IN",1952,4,26.4
IN009012800,"BANGALORE HINDUSTAN, IN",1952,5,27.545161290322582
IN009012800,"BANGALORE HINDUSTAN, IN",1952,6,27.39333333333333
IN009012800,"BANGALORE HINDUSTAN, IN",1952,7,28.483870967741932
IN009012800,"BANGALORE HINDUSTAN, IN",1952,8,26.832258064516132
IN009012800,"BANGALORE HINDUSTAN, IN",1952,9,28.176666666666666
IN009012800,"BANGALORE HINDUSTAN, IN",1952,10,25.429032258064513
IN009012800,"BANGALORE HINDUSTAN, IN",1952,11,28.753333333333334
IN009012800,"BANGALORE HINDUSTAN, IN",1952,12,27.800000000000004
IN009012200,"KADGUDI KADGOD, IN",1953,1,28.174193548387095
IN009012200,"KADGUDI KADGOD, IN",1953,2,26.403571428571432
IN009012200,"KADGUDI KADGOD, IN",1953,4,27.613333333333333
IN009012200,"KADGUDI KADGOD, IN",1953,5,27.774193548387093
IN009012200,"KADGUDI KADGOD, IN",1953,6,27.85
IN009012200,"KADGUDI KADGOD, IN",1953,7,27.425806451612896
IN009012200,"KADGUDI KADGOD, IN",1953,8,28.69032258064515
IN009012200,"KADGUDI KADGOD, IN",1953,9,28.803333333333335
IN009012200,"KADGUDI KADGOD, IN",1953,10,27.516129032258068
IN009012200,"KADGUDI KADGOD, IN",1953,11,27.43
IN009012200,"KADGUDI KADGOD, IN",1953,12,27.022580645161295
IN009010500,"ANEKAL, IN",1953,1,27.500000000000004
IN009010500,"ANEKAL, IN",1953,2,26.732142857142854
IN009010500,"ANEKAL, IN",1953,3,26.319354838709675
IN009010500,"ANEKAL, IN",1953,4,27.53666666666667
IN009010500,"ANEKAL, IN",1953,5,27.783870967741937
IN009010500,"ANEKAL, IN",1953,6,27.68
IN009010500,"ANEKAL, IN",1953,7,27.509677419354837
IN009010500,"ANEKAL, IN",1953,8,27.04516129032258
IN009010500,"ANEKAL, IN",1953,9,27.963333333333342
IN009010500,"ANEKAL, IN",1953,10,27.190322580645162
IN009010500,"ANEKAL, IN",1953,11,28.033333333333328
IN009010500,"ANEKAL, IN",1953,12,26.75806451612904
IN009012000,"YELAHANKA, IN",1953,1,26.34516129032258
IN009012000,"YELAHANKA, IN",1953,2,27.61071428571429
IN009012000,"YELAHANKA, IN",1953,3,27.39032258064516
IN009012000,"YELAHANKA, IN",1953,4,28.596666666666668
IN009012000,"YELAHANKA, IN",1953,5,27.07096774193548
IN009012000,"YELAHANKA, IN",1953,6,29.46333333333333
